"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rps26",0.0109233987975786,0.148744674801906,0.914,0.937,1
"Pigu",0.0109941050909275,0.599058953234323,0.063,0.053,1
"Trim46",0.0110400080577061,0.221782891967928,0.034,0.024,1
"Hgs",0.0110456217491718,0.667649783023422,0.066,0.049,1
"Dop1a",0.0110793386569045,-0.326289621678515,0.073,0.074,1
"Smc4",0.0111901848413031,0.240744883197946,0.473,0.478,1
"Sept9",0.0111905079302757,-0.367429081754586,0.315,0.37,1
"Bcl7c",0.0112954224930494,-0.563304651816449,0.121,0.169,1
"Sdf4",0.0113520471845641,-0.163702898207409,0.774,0.821,1
"4933412E12Rik",0.0114081661569145,-1.4113015583714,0.013,0.036,1
"Ranbp1",0.0114552366069947,-0.399678171096067,0.191,0.254,1
"Sfxn2",0.0115240835745156,-1.00477555894807,0.01,0.025,1
"Pdcd6",0.0115652283894559,-0.301362524492893,0.261,0.285,1
"Sema4d",0.0116661027513075,-0.247109055918435,0.476,0.536,1
"Srrm2",0.0116730191566237,0.166750061002672,0.84,0.792,1
"Cdk5rap1",0.0117160947453205,-1.06135908731444,0.025,0.045,1
"Use1",0.0117315574156454,-0.319671082905831,0.175,0.23,1
"Smarcal1",0.0117707937092294,-1.06521141281005,0.019,0.044,1
"Serpini1",0.0118439280353263,1.12640865973158,0.055,0.028,1
"Fam98b",0.0119139174998367,0.531994683665856,0.117,0.075,1
"Ptpn22",0.0119735365118393,0.183714371915325,0.832,0.782,1
"Primpol",0.0119744338957218,0.138578483194312,0.109,0.085,1
"Ranbp6",0.0119889655609167,1.7607591874149,0.025,0.006,1
"Cript",0.012086857122635,-0.382374372907897,0.281,0.328,1
"Dnajb2",0.0120877368347869,-0.727376927013324,0.038,0.05,1
"Arhgef11",0.0121165115075431,0.631419316613222,0.107,0.082,1
"Nol10",0.0123087649099427,0.389820783865975,0.341,0.29,1
"Fto",0.0123170873518708,0.34572168813606,0.244,0.23,1
"Ifitm2",0.0123763094200659,-0.513055057172132,0.16,0.19,1
"Tmem245",0.0123806831561879,0.53605290024021,0.132,0.11,1
"Lef1",0.0123916202101807,0.471559845328962,0.315,0.255,1
"Zfp36l2",0.012394011847114,0.21687854149691,0.663,0.597,1
"1500004A13Rik",0.0124149914021933,-0.689902221594661,0.067,0.11,1
"Ifnar1",0.0124281251886824,0.352918898895591,0.382,0.328,1
"Tbc1d2b",0.0125011240756478,-0.560266941178066,0.11,0.161,1
"Gpbp1",0.0125083104879259,0.299932475179981,0.545,0.484,1
"Ccr5",0.0125780386517743,-0.226097863997933,0.356,0.429,1
"Gpr183",0.0126130754267618,-0.430445356168277,0.25,0.313,1
"Eif4b",0.0127211164494361,-0.216731514941282,0.184,0.232,1
"Frmd8",0.0127804969524809,0.619939121880504,0.137,0.089,1
"Ash1l",0.0128316089502557,0.286669904178943,0.519,0.451,1
"Tent5c",0.0128816189858522,0.388533827008606,0.308,0.241,1
"Lrig1",0.0128924706622736,0.996064927554515,0.072,0.038,1
"Ptk2b",0.0129010594616072,-0.30682333990072,0.391,0.456,1
"Golga4",0.0129021380837542,-0.403884086808916,0.165,0.224,1
"H2afy",0.0130383510763342,0.252187023596801,0.482,0.448,1
"Mpv17l",0.013058394180696,0.884747904690357,0.034,0.016,1
"Metrn",0.0130604809682997,1.70417565904854,0.025,0.006,1
"Cd3e",0.0131033800608352,-0.226173909383971,0.594,0.652,1
"Ddx5",0.0131693221697989,0.145791664681307,0.953,0.948,1
"Glipr1",0.0132012698705402,-0.357257986719002,0.296,0.364,1
"Tmpo",0.013212924620162,-0.259366840719196,0.346,0.362,1
"Yif1b",0.0132870198897981,-0.634825949197767,0.069,0.111,1
"Gnpat",0.0134439892460891,-0.308424377731097,0.106,0.111,1
"Rad23b",0.0134481870741904,0.377525153918771,0.233,0.174,1
"Trim12c",0.013455708773221,-0.438782294793506,0.213,0.26,1
"Gpsm3",0.01358562577994,-0.422064338331431,0.242,0.29,1
"Usp10",0.013595040097789,0.83542019232679,0.092,0.056,1
"Epcam",0.0136040097562328,0.596372369514022,0.129,0.083,1
"Rsbn1",0.0136583962041726,-0.36141268257904,0.279,0.318,1
"Dhx58",0.0136779166654413,-0.780481935876934,0.06,0.088,1
"Itpkb",0.0136891205960182,0.210014619432083,0.67,0.605,1
"Ap1s2",0.0136953667327122,-0.23503265683271,0.093,0.091,1
"Cdkn2d",0.0137145529349201,-0.495761911460215,0.129,0.157,1
"Tiparp",0.0137365286473159,-0.480793222618225,0.169,0.227,1
"2310061I04Rik",0.013762263635675,-1.05071184311493,0.018,0.041,1
"Mt2",0.013825426475366,-0.917312717697733,0.028,0.056,1
"Snx3",0.0138868569152655,-0.235451722971982,0.514,0.541,1
"Atp1a1",0.0139238283060639,0.152513167483558,0.248,0.202,1
"Keap1",0.0139356762865469,-0.665058150617183,0.076,0.119,1
"Creb3",0.0139580470392946,-0.907259053033811,0.027,0.042,1
"Bzw1",0.0139966863843227,-0.265871118849835,0.407,0.48,1
"Gm32509",0.0140397050007266,2.28913815976969,0.014,0.002,1
"Mga",0.0140403753004286,0.382247564161174,0.202,0.147,1
"Csrp2",0.0140452383761682,0.698506908961845,0.113,0.071,1
"Evl",0.0142511075712122,1.13897641314881,0.056,0.033,1
"Klrk1",0.0142866330799599,-0.699282321335424,0.052,0.06,1
"Cldnd1",0.0143165037350596,0.587361994065787,0.131,0.1,1
"1700028E10Rik",0.0143505679717245,1.42177592834781,0.034,0.013,1
"Map3k14",0.0143768968582815,0.611493656538685,0.142,0.094,1
"Pfkfb3",0.0144081964404754,0.561855119000826,0.187,0.135,1
"Arhgap10",0.0144319610203084,-0.377303520466407,0.286,0.331,1
"Il2ra",0.0144668515404126,-0.187493281946035,0.703,0.765,1
"Mif",0.0145165900269562,-0.271282973697973,0.484,0.522,1
"Actn1",0.0145520471033094,1.24731798407507,0.04,0.02,1
"Gm26917",0.0145596309750419,0.255523879164482,0.261,0.199,1
"Birc3",0.0146875352266005,0.388112186224393,0.417,0.381,1
"Dicer1",0.0147182301108921,0.344179523327655,0.149,0.105,1
"Fam53a",0.0147303382324778,-0.680488191186789,0.075,0.118,1
"Ppfia1",0.014758203498291,0.622645773551938,0.156,0.107,1
"Gm15764",0.0147595064002652,-1.61775243583883,0.008,0.027,1
"Eef1a1",0.0148098486791533,-0.109616894163853,0.996,0.997,1
"Patz1",0.0148229815340999,1.0761444364355,0.049,0.025,1
"Dnajc10",0.0148651519929934,0.645281969994968,0.128,0.094,1
"Atp11b",0.0149571906761927,0.23262613867904,0.685,0.622,1
"Gm34680",0.0149685517852342,-1.99626405909255,0.004,0.019,1
"Tle4",0.0151405686646277,0.449361760019711,0.259,0.208,1
"Atf2",0.0151559888736396,0.450532303727649,0.26,0.216,1
"Psma2",0.0151720619271484,-0.226327493781932,0.475,0.503,1
"Ctla2b",0.0152174587037102,-0.432397393826907,0.102,0.147,1
"Ramp1",0.015225502087025,-0.512570199146769,0.083,0.127,1
"Thap2",0.0154916311860256,0.595241287495373,0.08,0.047,1
"Eid1",0.0155420163014681,-0.524643031447344,0.131,0.182,1
"Uvssa",0.0155556607605341,-1.0465957346427,0.026,0.05,1
"Prss12",0.0156351566131916,2.13713506632464,0.02,0.005,1
"Parn",0.0156431341044562,0.905809520218187,0.062,0.031,1
"F830016B08Rik",0.0157568988865345,0.555579167046736,0.083,0.049,1
