"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Stk11",0.00645722837907007,1.09310940439148,0.273,0.148,1
"Uba52",0.00647282160967936,1.00996816909124,0.327,0.18,1
"Cryzl1",0.00652270194788657,2.85864415075446,0.08,0.008,1
"Hes6",0.00654254966989669,-0.152869837262582,0.24,0.203,1
"Ube2j2",0.00656796864185991,0.928722586490599,0.327,0.164,1
"Fbrsl1",0.00700996008001213,0.412727338591643,0.18,0.188,1
"Atf3",0.00720527763378148,-0.407155931754393,0.08,0.18,1
"Il2ra",0.00723630821632488,2.33596592828764,0.1,0.078,1
"Psma1",0.00734644071185108,0.670654433550155,0.513,0.328,1
"Arl13b",0.00751974192622434,0.588317252354309,0.213,0.109,1
"Fosb",0.00831452440246368,-0.897994195120122,0.253,0.422,1
"Trim28",0.00832084794061139,0.395672174411913,0.24,0.148,1
"Adamts14",0.00832892093399735,-2.81378119121704,0,0.039,1
"Cryzl2",0.00832892093399839,-2.81378119121704,0,0.039,1
"St18",0.00832892093399844,-2.81378119121704,0,0.039,1
"Nhej1",0.00832892093399885,-2.81378119121704,0,0.039,1
"Klhdc2",0.0085823563767828,-1.99435343685886,0.027,0.117,1
"Med24",0.00872826171561166,2.09310940439148,0.113,0.023,1
"Gm20275",0.00896179597513598,0.671645635953205,0.113,0.109,1
"Taf4",0.00916841363270592,1.35614381022528,0.18,0.062,1
"Shtn1",0.00920402146862737,1.69718072806034,0.167,0.07,1
"Stk39",0.00937727756465681,-1.88089538707557,0.04,0.094,1
"Rpn1",0.00940123364967856,1.0191088229477,0.307,0.164,1
"9830107B12Rik",0.00957801638068771,1.94110631094643,0.113,0.023,1
"Nfkbia",0.00958034257774693,-0.583661407855978,0.44,0.406,1
"Eif4b",0.00967764880286853,-0.25578573809615,0.267,0.375,1
"C330011M18Rik",0.00987830605995043,2.57853623156172,0.04,0,1
"Hacd1",0.00987830605995097,2.57853623156172,0.04,0,1
"Nif3l1",0.00987830605995101,2.57853623156172,0.04,0,1
"Mdm1",0.00987830605995105,2.57853623156172,0.04,0,1
"Xpo1",0.00991340862627588,0.661556818329621,0.4,0.234,1
"Ptar1",0.0100257033830995,1.0606879266991,0.24,0.133,1
"Txndc5",0.0101056633909673,-0.598575310473858,0.413,0.594,1
"Dpy19l1",0.0101858493713913,-0.146356530303908,0.38,0.5,1
"Ahnak",0.0102001977039162,-0.51347590802947,0.773,0.82,1
"Ikzf2",0.0102845953306984,0.7783057439375,0.313,0.398,1
"March5",0.0105084284852489,-0.149747119504682,0.34,0.461,1
"Atp13a2",0.0105721195793364,-0.103287808412022,0.433,0.375,1
"Rplp2",0.0105776029471397,0.234251505204765,1,0.992,1
"Rdm1",0.0107631573641075,1.77118130950412,0.127,0.031,1
"Foxj3",0.0107906419188776,1.28019495699198,0.213,0.086,1
"Lpxn",0.0108366080661473,0.27075231899463,0.193,0.211,1
"Eif3c",0.01096941319809,-0.643856189774725,0.34,0.516,1
"Cops9",0.0110798615948458,0.483378998521383,0.447,0.289,1
"Gys1",0.0111528734385599,-2.68825030913318,0.007,0.07,1
"Tanc2",0.0112113883240553,1.10998322295588,0.22,0.125,1
"Aff3",0.0114982392990392,-0.252088469818728,0.84,0.945,1
"Slc27a1",0.0115907080354899,0.977632186971546,0.327,0.188,1
"Ogdh",0.0116482863813612,-0.690398775711755,0.333,0.5,1
"Apbb2",0.0116895378697001,-2.34429590791582,0.013,0.086,1
"Hist3h2ba",0.0118087429047175,-0.295932886354418,0.1,0.164,1
"Rack1",0.0118577301671924,-0.228818690495881,0.98,0.961,1
"Slco4a1",0.0123254496941088,-0.35714278747142,0.22,0.336,1
"Gas7",0.0125265316267337,-0.411682747645691,0.32,0.477,1
"Arhgap18",0.0126993014343782,-1.02718482932623,0.14,0.281,1
"Ssh2",0.012812350399218,0.47719009111988,0.72,0.727,1
"Zfas1",0.0129305771711803,0.296272354247876,0.327,0.219,1
"Sptlc2",0.0130682146183644,-0.785212039020266,0.213,0.32,1
"Trappc1",0.013153651751165,-1.22881869049588,0.093,0.219,1
"Tmem59",0.0137037519469455,-0.240841218745094,0.78,0.906,1
"Gpr141",0.0138304884752693,-1.64385618977472,0.007,0.047,1
"Tmem168",0.0139045384362195,-0.103287808412022,0.173,0.242,1
"Mdfic",0.014058307858613,-0.428127498719288,0.087,0.18,1
"Fcrla",0.0140603926512367,0.686789122213747,0.593,0.469,1
"Cd38",0.0142897347697049,0.771181309504119,0.56,0.414,1
"Mylip",0.0144241728474343,1.20858662181142,0.227,0.172,1
"Plekhg2",0.0146338699586814,2.35614381022528,0.073,0.008,1
"Ogfod1",0.0148191457296941,0.858644150754459,0.107,0.039,1
"Mrps21",0.0148768757784936,0.390091142148613,0.493,0.344,1
"Serp1",0.0150457811534112,-0.366720803843845,0.833,0.906,1
"Mrps11",0.0150494244255507,1.54878888816767,0.147,0.047,1
"Mbd5",0.0151295203836182,-0.799567331997336,0.327,0.477,1
"Trio",0.0152636675679999,0.278141298224002,0.32,0.219,1
