"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Arhgap18",0.0282591504690815,-0.174625431612028,0.254,0.284,1
"Ino80d",0.0282593483474983,0.16377265601334,0.267,0.237,1
"Snhg4",0.0283477703869541,-0.24588994369964,0.075,0.091,1
"Bnip2",0.02840047212894,-0.205990796459906,0.193,0.214,1
"Hspa14",0.0284719123543732,-0.210830302355831,0.18,0.206,1
"Exosc3",0.0285096310117295,-0.20746972538582,0.191,0.216,1
"Ncald",0.0285504642558167,-0.288772713428964,0.094,0.115,1
"Trappc6b",0.0286181993265057,-0.169695303163446,0.251,0.271,1
"Prr14",0.0286831137202064,0.266554088868161,0.148,0.125,1
"Acot9",0.028685238666393,-0.220343250215475,0.167,0.181,1
"Dyrk2",0.0287024142255128,0.249994720004876,0.144,0.12,1
"9430038I01Rik",0.0287493991385533,-0.569413499121061,0.025,0.036,1
"Hid1",0.0287709456286348,0.123695216638004,0.052,0.051,1
"Mfsd8",0.0288416194502262,-0.448721173973583,0.043,0.057,1
"Ccdc124",0.0289095943719152,-0.261218787589389,0.128,0.149,1
"Mphosph10",0.028941159170701,0.115695386728111,0.161,0.142,1
"Rcn1",0.0290216625767475,-0.214688581006422,0.112,0.132,1
"Bhlhb9",0.0290820129057759,0.474213433279198,0.031,0.022,1
"Gm5547",0.0291052564916509,-0.31677804256952,0.08,0.097,1
"Lrrfip2",0.0291184137588568,-0.182882082228969,0.155,0.18,1
"Cd4",0.0291290220552459,0.636653047657501,0.029,0.022,1
"Ggnbp2",0.0291351163616764,0.139713620567946,0.439,0.414,1
"Rgmb",0.0291387773459294,0.40021285183542,0.012,0.008,1
"Clec16a",0.029229883216894,0.322210339834147,0.098,0.082,1
"Pnpla8",0.0292711059314595,0.244866315316,0.179,0.157,1
"Sept2",0.0293213169141847,-0.326768653758164,0.029,0.038,1
"Pik3c3",0.0293290377050139,0.244026515036399,0.127,0.106,1
"Mrpl14",0.0294349054768113,0.2346699179482,0.183,0.161,1
"Mrpl45",0.0294360679504777,-0.292505829241619,0.061,0.077,1
"Yipf5",0.0294599100895391,-0.213226996137304,0.161,0.187,1
"Afg3l2",0.0294654797002095,-0.191603319926798,0.125,0.147,1
"Prpf39",0.0294807407286397,0.210405553273296,0.237,0.21,1
"Eef1akmt2",0.0295114007038479,-0.270285833572416,0.049,0.061,1
"Ilrun",0.0295492400083503,-0.20363878880773,0.214,0.238,1
"Dnmt3b",0.0295577754167402,-0.581408618849726,0.02,0.029,1
"Gm50218",0.0296171471579633,0.537716375585355,0.023,0.015,1
"1110051M20Rik",0.0296217162414123,0.472969194270735,0.054,0.039,1
"Ypel3",0.0296241763546885,0.150693252476108,0.348,0.316,1
"Cubn",0.0296257415658988,-0.862821553998373,0.007,0.014,1
"Pi4k2b",0.0296462094160003,-0.44688824901494,0.043,0.058,1
"Slc11a2",0.0296711996879246,-0.137443934107379,0.061,0.071,1
"C230037L18Rik",0.0296815605470916,0.933645051916494,0.014,0.007,1
"Fut7",0.0297706928619823,-0.520059955693846,0.023,0.034,1
"Ehd3",0.0298450737485682,0.309917678595819,0.106,0.086,1
"Zfand4",0.029847758625184,-0.538386603500436,0.023,0.034,1
"Acyp1",0.0298710183178037,0.34610544649597,0.079,0.061,1
"Prrc2b",0.0299173934773163,0.147174309225573,0.407,0.388,1
"Actn4",0.0299225281713023,0.114540642321895,0.321,0.313,1
"Commd9",0.0299244175197595,-0.507528640312591,0.029,0.041,1
"Lypd6b",0.0299645266206924,0.322210339834148,0.028,0.02,1
"Gm10863",0.0299677654065647,-0.377394726828132,0.028,0.037,1
"Bbs4",0.0299809919146205,0.183721031938656,0.025,0.024,1
"Rfesd",0.0300075297201682,-0.209411703120005,0.058,0.07,1
"Atad2b",0.0301793242160913,0.152220607262676,0.399,0.368,1
"Atp2a2",0.0301995441586153,0.218862243595334,0.214,0.198,1
"Fastk",0.0302770722556218,0.337019025348226,0.068,0.056,1
"Prkra",0.0302943982323053,-0.524499020860343,0.031,0.043,1
"Cyb5r3",0.0302952215682774,-0.275164944107954,0.063,0.079,1
"Lpxn",0.0303546277454866,0.134723838789526,0.528,0.515,1
"Hhex",0.030406309008274,-0.306590771820534,0.019,0.027,1
"Frmd8",0.0304540406398804,-0.226056623042649,0.164,0.189,1
"Gm50335",0.0305552167278281,0.706021281359506,0.023,0.014,1
"Igha",0.0306055493316459,1.01492269595063,0.012,0.006,1
"Itpripl2",0.0306204244026032,-0.553983458551454,0.024,0.035,1
"Paqr3",0.0307466502230746,0.481408934683401,0.045,0.032,1
"Ccnb2",0.030895112042222,-0.807592033277981,0.013,0.021,1
"D130040H23Rik",0.030956522984865,0.410196940408043,0.066,0.052,1
"Rnf187",0.0309568145719991,-0.200245985208904,0.208,0.235,1
"Paip1",0.0310470010807296,0.226183452060372,0.179,0.153,1
"Carmil2",0.0310741230663788,-0.318216790893358,0.037,0.043,1
"Tmf1",0.0311278338533394,0.218469803410704,0.175,0.15,1
"Gm2245",0.0312160323442578,0.292518654897342,0.118,0.1,1
"Nmrk1",0.0312383044528932,0.276778910587141,0.152,0.144,1
"Glmp",0.0312609935542444,-0.266247762906929,0.119,0.141,1
"Atp6v1g1",0.0314266706755814,-0.159817844294324,0.312,0.342,1
"Sh3bp5l",0.0314397840872134,-0.446163959051368,0.025,0.035,1
"Chmp7",0.0315067853099861,-0.466520617301115,0.036,0.049,1
"Fcgr3",0.0315214060020231,-1.00504362665084,0.008,0.014,1
"Rer1",0.0315430705106203,-0.149220587782043,0.311,0.34,1
"Nudt5",0.0315873556070085,-0.133581464004452,0.116,0.132,1
"Tmem30a",0.0316005050359526,-0.168641003233357,0.294,0.323,1
"Soat1",0.0316040843811305,0.126037888396426,0.16,0.159,1
"Psmd13",0.0316312446933609,-0.176090905967375,0.215,0.235,1
"Homer1",0.0317737328497225,0.308743805825194,0.113,0.093,1
"Glb1l",0.0318675131712822,-1.01482464744342,0.006,0.012,1
"Ccdc102a",0.0320184240397218,-0.47146305118904,0.036,0.049,1
"2010016I18Rik",0.0320526630160274,0.304352836427904,0.097,0.078,1
"Bmyc",0.0321509501506359,0.441240120095475,0.05,0.037,1
"Mast4",0.0321633911550166,0.570137853277733,0.034,0.026,1
"Dennd5a",0.0321751284186953,0.277261435915013,0.167,0.146,1
"Tmem165",0.0322363237452396,-0.196199669629274,0.219,0.245,1
"Upp1",0.032305058530831,-0.575539601917902,0.012,0.021,1
"Cux1",0.0323956667932887,0.184607599927942,0.315,0.286,1
