"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mpp7",0.0123184834476643,0.639913270184516,0.233,0.193,1
"Rfc3",0.0123247864195724,-0.195195141621301,0.078,0.1,1
"Nfil3",0.0123899655816329,-0.353469478209481,0.238,0.304,1
"5730455P16Rik",0.0123974852793799,0.769127008393322,0.084,0.051,1
"Fdxr",0.0124441627406559,0.760665429645126,0.099,0.06,1
"Cyp51",0.012467549366149,0.71054195021929,0.116,0.077,1
"H2-M3",0.0124971363443237,-0.279196158943244,0.318,0.356,1
"Birc3",0.0124986865023404,0.174566501105548,0.331,0.269,1
"Cox7a2",0.0125205477625593,0.196176022450565,0.77,0.715,1
"Lrmp",0.012528738674509,-0.317032105071238,0.328,0.379,1
"Klf2",0.0126006244036413,0.472243137973481,0.261,0.201,1
"Acadsb",0.0126436218835544,-0.855284763559714,0.043,0.072,1
"Ppfibp1",0.0126968782886837,0.817248958011494,0.076,0.045,1
"Tgfbr1",0.0127514965674026,-0.679582632430997,0.071,0.115,1
"Anxa5",0.0127945840710388,0.332571777540836,0.348,0.296,1
"Klhl5",0.0128012439199433,-0.198692585857528,0.065,0.088,1
"Eif3c",0.0129252022661641,0.234908518322692,0.556,0.511,1
"Csprs",0.0129490471932125,1.19362483692123,0.031,0.012,1
"Jchain",0.01297068554034,2.5346617547563,0.019,0.004,1
"Gns",0.0129837516086774,-0.547679692969311,0.116,0.168,1
"Vps35",0.0130816122634228,0.374989989997625,0.239,0.2,1
"S100a10",0.0130883166253071,0.142149400993404,0.986,0.979,1
"Traj27",0.0131205500081402,0.980631113587034,0.064,0.033,1
"Atp9b",0.0131296612830865,0.260026062643742,0.357,0.29,1
"Flii",0.0131296720915229,0.39971544592858,0.289,0.238,1
"Gtf2f1",0.0131790160767756,-0.349343575135296,0.183,0.22,1
"Psme2b",0.0131825300485244,-0.733257233874752,0.062,0.103,1
"Slc36a3os",0.0131894164648597,0.404303837693889,0.07,0.048,1
"Rpl7a",0.0133020850261293,-0.10800925907879,0.981,0.988,1
"Znrf2",0.0133687823958143,-0.311994232433701,0.363,0.425,1
"Ube3c",0.0135557015797697,-0.36595234538001,0.233,0.274,1
"Mrpl30",0.0136223815602522,-0.132419366438362,0.413,0.477,1
"Frat2",0.0137154111136345,-0.867775707742911,0.033,0.063,1
"Thoc1",0.0137808894480577,0.337360314382682,0.256,0.221,1
"Ccdc66",0.0139425516181183,0.581181599777969,0.149,0.101,1
"Srp19",0.0141037958392882,0.141440104407425,0.393,0.39,1
"Frmd8",0.0141684689291928,-0.322624913715909,0.175,0.229,1
"Nol10",0.0143065559586306,0.364039967480163,0.224,0.199,1
"Ifi27l2a",0.0143844270951252,0.250490720712885,0.888,0.871,1
"5031425E22Rik",0.0146774919899779,0.40430383769389,0.29,0.231,1
"Slfn9",0.014723109504334,0.446911266203464,0.075,0.064,1
"Vezf1",0.0147247584089998,-0.413252440228365,0.137,0.188,1
"Prep",0.0147266801215688,0.625735849559018,0.113,0.081,1
"Hnrnpu",0.0148776714725394,0.215912904123017,0.624,0.553,1
"Med12l",0.0148997317653957,-0.498252867716436,0.099,0.147,1
"Nedd9",0.014973331584933,-0.203967527898202,0.772,0.79,1
"Anp32b",0.0149791361599643,0.178358080267922,0.722,0.659,1
"Sdcbp",0.0149942512545159,0.157098960896118,0.443,0.38,1
"Pqlc3",0.0150153379618098,0.509884181721903,0.177,0.129,1
"Matk",0.0150279820705564,0.491305385561918,0.166,0.116,1
"Rpl36a-ps1",0.0150618792231558,0.654466025813201,0.098,0.061,1
"Tle5",0.0150647826315116,-0.174878991779937,0.705,0.768,1
"Ttc3",0.0151247846335451,0.383727720301175,0.292,0.228,1
"Rreb1",0.0151871855922562,-0.391337663799924,0.165,0.222,1
"Gm49980",0.015227565055152,0.987173959453806,0.057,0.03,1
"Gm17767",0.0152609646009435,0.540758271698273,0.18,0.142,1
"Serp2",0.0153588987614982,0.905644073957208,0.062,0.035,1
"Ryk",0.0153716836681962,-0.68411941302777,0.061,0.093,1
"Tubb2a",0.0154067577124356,1.2760869971132,0.037,0.016,1
"Lrrc8d",0.0154985909887191,0.211326838654691,0.52,0.448,1
"Sdhb",0.0155103810870192,0.287499799855957,0.446,0.389,1
"Atp5mpl",0.0155308227878401,0.175942559360679,0.509,0.491,1
"Eef2k",0.01560497562504,-1.43573178315838,0.011,0.032,1
"Larp1b",0.015701078741511,0.515552931808595,0.18,0.129,1
"Slco4a1",0.0157015107662957,-0.893838004329107,0.036,0.068,1
"Pex13",0.0157497269541762,-0.411801766359639,0.146,0.2,1
"Suco",0.0157683593520472,-0.271114065595501,0.491,0.544,1
"Zfp319",0.0157989240474976,-0.758119994471547,0.026,0.049,1
"Stat2",0.0158750914824854,-0.313133756524939,0.227,0.289,1
"Clec2d",0.0159109702924361,-0.233458004018205,0.511,0.55,1
"Ceacam16",0.0159522221039063,0.574310831409299,0.123,0.08,1
"Runx3",0.0160269376516421,-0.177748981755264,0.756,0.778,1
