"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"5096",4.35927609450883e-144,1.49380914211792,0.382,0.122,8.07468710985871e-140,"7","Tbc1d9"
"5097",7.1369256658744e-22,1.49295758054639,0.073,0.026,1.32197274108991e-17,"7","Sept10"
"5098",2.91826906719074e-15,1.4919900863506,0.048,0.017,5.4055097931574e-11,"7","A530013C23Rik"
"5099",8.03956089467313e-109,1.49154831521257,0.337,0.118,1.4891678645203e-104,"7","Abcc4"
"5100",0,1.49001022023581,0.996,0.534,0,"7","Tyrobp"
"5101",2.00725566858243e-47,1.48947139562141,0.146,0.05,3.71803967491524e-43,"7","Pilra"
"5102",1.65122969386591e-25,1.48861857858017,0.088,0.032,3.05857276194783e-21,"7","Tbkbp1"
"5103",3.74668811055488e-24,1.48740133664472,0.088,0.033,6.9399903871808e-20,"7","Slc12a4"
"5104",0,1.48715006515974,0.83,0.262,0,"7","Spi1"
"5105",0,1.48609354502667,0.818,0.25,0,"7","Ctsh"
"5106",2.31773037591764e-297,1.48516677803198,0.793,0.306,4.29313197531225e-293,"7","Ext1"
"5107",2.03657004031388e-39,1.48431303574526,0.133,0.047,3.77233868567341e-35,"7","Lipe"
"5108",1.47159486224917e-07,1.48395276728518,0.024,0.009,0.00272583516334414,"7","Rnd1"
"5109",1.26780843394503e-44,1.48350961107193,0.155,0.057,2.34836156219639e-40,"7","3110082I17Rik"
"5110",5.01284228589279e-24,1.48131495401637,0.061,0.019,9.28528776615921e-20,"7","Selenbp1"
"5111",8.57074886774364e-178,1.4811541339325,0.524,0.189,1.58755981277216e-173,"7","Cndp2"
"5112",2.55576567123081e-78,1.48104117186527,0.232,0.078,4.73404475282084e-74,"7","Crybg3"
"5113",4.41977158264442e-135,1.47979015551574,0.573,0.264,8.18674290253226e-131,"7","Sgms1"
"5114",4.71802003618861e-148,1.4746321393087,0.463,0.17,8.73918851303216e-144,"7","AB124611"
"5115",7.75395829301322e-43,1.4746117205863,0.144,0.051,1.43626569461484e-38,"7","Atp13a2"
"5116",7.81265338901095e-49,1.47456799968419,0.179,0.067,1.4471377872465e-44,"7","Casp6"
"5117",3.62193178344463e-11,1.47330552308567,0.039,0.015,6.70890424247449e-07,"7","Crip2"
"5118",3.05879618310274e-69,1.47280787042779,0.205,0.068,5.66580816996121e-65,"7","Shtn1"
"5119",8.2989062794271e-58,1.47217819734682,0.205,0.076,1.53720641013828e-53,"7","Klhl9"
"5120",1.47841365722115e-07,1.47057055536443,0.024,0.009,0.00273846561727073,"7","Gm13091"
"5121",7.7243629082106e-12,1.47010664141835,0.041,0.015,1.43078374148785e-07,"7","Adamtsl4"
"5122",1.40157620250543e-70,1.46900538565204,0.229,0.081,2.5961395999008e-66,"7","Hdac5"
"5123",6.14511900326378e-54,1.46873502199693,0.177,0.063,1.13826039297455e-49,"7","Nkiras2"
"5124",5.19955903455573e-25,1.46775134859948,0.092,0.035,9.63114319970759e-21,"7","Abhd11"
"5125",5.6496076190718e-28,1.46721305186557,0.103,0.039,1.04647681928067e-23,"7","Tmem185b"
"5126",1.18910084083573e-53,1.46684352198382,0.226,0.093,2.20257148748002e-49,"7","Aldh9a1"
"5127",1.35425316020086e-55,1.46594481813442,0.195,0.072,2.50848312864005e-51,"7","Tmem109"
"5128",3.71303874033166e-96,1.46436870920483,0.252,0.078,6.87766165871634e-92,"7","Gm34084"
"5129",7.2651770956912e-193,1.46329834973029,0.529,0.18,1.34572875343488e-188,"7","Maml3"
"5130",3.55300549736111e-10,1.46299314864953,0.032,0.011,6.58123208276198e-06,"7","Gm15880"
"5131",1.17830492098661e-71,1.46092792825024,0.223,0.077,2.18257420514349e-67,"7","Cysltr1"
"5132",5.09396140822566e-18,1.4603081825568,0.073,0.029,9.43554471645639e-14,"7","Smim40"
"5133",0,1.46021497629397,0.892,0.4,0,"7","Lamp2"
"5134",5.28913508964542e-43,1.45783034257642,0.137,0.048,9.79706492655021e-39,"7","Ftl1-ps1"
"5135",1.76742499505295e-34,1.45767487137191,0.122,0.045,3.27380131833657e-30,"7","Ndst2"
"5136",1.48092674073159e-204,1.45762757360878,0.6,0.219,2.74312060185712e-200,"7","Xdh"
"5137",1.84031310771051e-21,1.45727072463267,0.075,0.027,3.40881196941217e-17,"7","Mocos"
"5138",8.62439458086202e-10,1.45523395016365,0.033,0.012,1.59749660821307e-05,"7","Pik3r2"
"5139",4.90497744337805e-22,1.45517800464582,0.069,0.024,9.08548971836917e-18,"7","Peli2"
"5140",1.91989695489089e-13,1.45426874303533,0.045,0.017,3.5562251295444e-09,"7","Usp2"
"5141",2.30503619821428e-44,1.45382079594402,0.148,0.053,4.26961854995231e-40,"7","Pqlc1"
"5142",4.5880161272636e-80,1.45353043282199,0.284,0.108,8.49838227253037e-76,"7","Comt"
"5143",3.60325419791253e-181,1.45139051451008,0.685,0.324,6.67430775079337e-177,"7","Svil"
"5144",1.09869052582971e-226,1.45030905818256,0.766,0.35,2.03510446099437e-222,"7","Nfe2l2"
"5145",5.3329895532216e-23,1.44806823158665,0.088,0.034,9.87829654943238e-19,"7","Gm28875"
"5146",6.29215397158185e-34,1.44699710201405,0.13,0.05,1.16549568015611e-29,"7","Ids"
"5147",2.06402800229531e-08,1.44687739780802,0.027,0.01,0.00038231990686516,"7","Clmp"
"5148",0,1.44543567391617,0.984,0.706,0,"7","S100a4"
"5149",1.87608289728905e-155,1.444752526398,0.517,0.202,3.47506835064851e-151,"7","Ddi2"
"5150",2.15674398085088e-53,1.44472173159554,0.185,0.067,3.99493687573009e-49,"7","Cx3cr1"
"5151",8.22786454764146e-130,1.44461461933468,0.417,0.154,1.52404735015963e-125,"7","Gyg"
"5152",2.45336850473413e-292,1.44352559677641,0.753,0.258,4.54437448131902e-288,"7","Syk"
"5153",5.70358424569042e-63,1.44262590499624,0.214,0.078,1.05647490982924e-58,"7","C1galt1c1"
"5154",5.35800161808517e-98,1.44106965146539,0.424,0.186,9.92462639717915e-94,"7","Fam49a"
"5155",1.87292390189837e-107,1.44090145358328,0.39,0.154,3.46921694348634e-103,"7","Ppp1r15b"
"5156",1.32112297359689e-07,1.43975296337464,0.026,0.01,0.00244711608399352,"7","Dhdh"
"5157",1.61245440572501e-12,1.43975296337464,0.064,0.028,2.98674929572443e-08,"7","Gm26756"
"5158",8.08198457785208e-79,1.43941610808863,0.291,0.113,1.49702600335554e-74,"7","Pepd"
"5159",3.91913079205711e-40,1.43840904614575,0.138,0.05,7.25940596612738e-36,"7","Zdhhc9"
"5160",8.15140572528667e-13,1.43800847097238,0.044,0.017,1.50988488249485e-08,"7","Slc41a3"
"5161",2.36088531328828e-29,1.4360726168867,0.107,0.04,4.37306786580388e-25,"7","Egr2"
"5162",2.90166768518507e-14,1.43492443135781,0.05,0.019,5.3747590532683e-10,"7","Epb41l1"
"5163",1.17318189093314e-92,1.43422520362368,0.311,0.114,2.17308481657545e-88,"7","Dse"
"5164",5.70994194341508e-26,1.4340410522948,0.084,0.029,1.05765254617878e-21,"7","Cdc42ep4"
"5165",3.70903376938357e-79,1.4337151701547,0.247,0.085,6.87024325102919e-75,"7","Hpse"
"5166",2.29920353847703e-90,1.4306666421534,0.29,0.103,4.25881471432101e-86,"7","Slc31a1"
"5167",1.22701026760371e-66,1.42998175680066,0.208,0.072,2.27279111868235e-62,"7","Dapk1"
"5168",6.90427108207219e-19,1.42931751070833,0.071,0.027,1.27887813253223e-14,"7","Rab3d"
"5169",3.54131246130982e-244,1.42884286189968,0.799,0.374,6.55957307208418e-240,"7","Erp29"
"5170",8.69056539563777e-239,1.42639094157279,0.4,0.092,1.60975342823398e-234,"7","Sgms2"
"5171",1.00767983613281e-30,1.42467695796957,0.114,0.043,1.86652536046881e-26,"7","Ctbs"
"5172",1.69621279396986e-22,1.42341122535013,0.083,0.032,3.14189495827037e-18,"7","Zfp467"
"5173",9.27064942023034e-204,1.42287989949581,0.689,0.297,1.71720239210927e-199,"7","Tm6sf1"
"5174",5.11323259125433e-55,1.4223733779757,0.177,0.062,9.4712407287804e-51,"7","Ly96"
"5175",1.81585404780823e-99,1.42152298098312,0.343,0.129,3.36350645275519e-95,"7","Zfp710"
"5176",8.07393270633101e-07,1.42121701193722,0.024,0.009,0.0149553455519369,"7","Lrrc49"
"5177",1.50851607067984e-45,1.41975605480894,0.177,0.069,2.79422431772026e-41,"7","Abcd1"
"5178",8.61688754650499e-290,1.41919736017555,0.839,0.346,1.59610608023912e-285,"7","Lilrb4a"
"5179",2.25385379977518e-243,1.41886456207462,0.802,0.362,4.17481339332357e-239,"7","Trim25"
"5180",3.22316936731629e-06,1.41885773906329,0.02,0.008,0.0597027661907996,"7","Kif1a"
"5181",1.51136509515782e-06,1.41683857142664,0.021,0.008,0.0279950156576084,"7","Engase"
"5182",3.32125157967084e-100,1.41528811986324,0.337,0.124,6.15195430102429e-96,"7","Mfsd1"
"5183",7.37938565993109e-182,1.41514342074382,0.765,0.42,1.36688360578904e-177,"7","Zfand5"
"5184",1.92878392466353e-198,1.41339767906259,0.614,0.231,3.57268646365426e-194,"7","Morrbid"
"5185",4.3242699027701e-58,1.41174712914394,0.22,0.085,8.00984514090106e-54,"7","Slc12a9"
"5186",2.61061794744177e-79,1.41106711384145,0.297,0.116,4.83564762404639e-75,"7","Elmo2"
"5187",4.85988076641747e-56,1.41088668389844,0.202,0.075,9.00195714363507e-52,"7","Atp11a"
"5188",8.04498981834468e-46,1.41009791997364,0.18,0.07,1.49017346405198e-41,"7","Flot2"
"5189",1.869876333013e-08,1.4099521858414,0.029,0.011,0.000346357193163998,"7","Rhox8"
"5190",3.21969977622494e-113,1.40763302085755,0.381,0.142,5.96384989550146e-109,"7","Myd88"
"5191",1.70798560195976e-125,1.4075896399356,0.394,0.14,3.16370173051006e-121,"7","Scpep1"
"5192",1.03198357796527e-19,1.40649662720518,0.075,0.029,1.91154318146506e-15,"7","Mertk"
"5193",1.15150093410475e-07,1.4050572221134,0.026,0.01,0.00213292518024223,"7","Spaca9"
"5194",1.24079595922062e-130,1.40262984201442,0.361,0.117,2.29832635526435e-126,"7","Tns3"
"5195",2.52038514142724e-225,1.40238450884777,0.758,0.333,4.66850939746568e-221,"7","Sh3bgrl"
"5196",0,1.40221375818733,0.939,0.405,0,"7","Ctsb"
"5197",1.23149606935268e-117,1.40096314163154,0.444,0.182,2.28110016926197e-113,"7","Stk40"
"5198",5.92103590470668e-06,1.40012117648171,0.02,0.008,0.109675348062882,"7","Spryd4"
"5199",3.9478658289027e-64,1.39974891611559,0.23,0.086,7.31263187487648e-60,"7","Slc39a1"
"5200",1.69822740084023e-18,1.39956057999481,0.062,0.022,3.14562661457637e-14,"7","Prkar2b"
"5201",4.51842710492443e-69,1.39931849832127,0.221,0.077,8.36948252645151e-65,"7","Mir22hg"
"5202",6.43870500750212e-254,1.39840474449222,0.908,0.523,1.19264132853962e-249,"7","Sat1"
"5203",1.13856531423728e-55,1.39742351131741,0.19,0.068,2.10896453156171e-51,"7","Kif13a"
"5204",1.64379334226697e-136,1.39528363356545,0.472,0.182,3.0447984078811e-132,"7","Por"
"5205",2.4086759589559e-299,1.39420187049443,0.81,0.304,4.46159047877401e-295,"7","Gm2a"
"5206",2.36718792113874e-150,1.3929541094895,0.391,0.121,4.38474218632529e-146,"7","Il18"
"5207",1.04408775317738e-10,1.3908433628937,0.041,0.016,1.93396374521046e-06,"7","Pctp"
"5208",6.3165670678399e-47,1.3892305119254,0.173,0.065,1.17001771797598e-42,"7","Gm34455"
"5209",2.80575464419074e-17,1.38801731881493,0.064,0.024,5.1970993274345e-13,"7","Oas1g"
"5210",3.1318443376282e-139,1.38675640537045,0.427,0.149,5.80111526658872e-135,"7","Ifngr2"
"5211",3.52496611779267e-09,1.3852623306304,0.033,0.013,6.52929473998737e-05,"7","Dusp23"
"5212",1.88251746369558e-58,1.3846911359121,0.139,0.04,3.48698709800333e-54,"7","Hfe"
"5213",1.69212588473744e-29,1.38168336360822,0.119,0.047,3.13432477629916e-25,"7","Evi2"
"5214",3.47230464751281e-58,1.37864698067826,0.235,0.094,6.43174989858798e-54,"7","Klhl5"
"5215",5.5249547996721e-205,1.37710739441504,0.461,0.134,1.02338737754326e-200,"7","Ccl2"
"5216",1.8261963729679e-07,1.37676817768197,0.025,0.01,0.00338266354164845,"7","Gm17749"
"5217",2.1806460575184e-26,1.37606530752242,0.14,0.063,4.03921069234133e-22,"7","Smpdl3b"
"5218",2.72612646947821e-113,1.3759557786777,0.427,0.172,5.04960405941448e-109,"7","Gas7"
"5219",9.44369044068199e-07,1.37541332232409,0.024,0.009,0.0174925478032752,"7","Gm36199"
"5220",0,1.37041042577561,0.993,0.578,0,"7","Ctss"
"5221",7.24335355583426e-243,1.36982920611224,0.887,0.523,1.34168637914718e-238,"7","Jarid2"
